date,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
2023-02-15,1.00572340049911,0.0297978938847485,0.948161251086514,0.957217254618223,0.985467840720484,1.00542912864284,1.02565817318491,1.05523333782947,1.06495785407297
2023-02-16,1.01132295051739,0.0298982564692812,0.953565070813054,0.962652306661571,0.990999505694155,1.01102833331098,1.03132523175095,1.0609985638274,1.07075509703887
2023-02-17,0.99029732513498,0.0295622565858155,0.933196695252467,0.942178592834297,0.970200790903135,0.990003177499764,1.01007320778864,1.03941942522366,1.04906955296742
2023-02-18,0.963186814529775,0.029171902733692,0.906852314894322,0.915710826744353,0.943353433068724,0.962892322114253,0.982699168764482,1.0116673463206,1.02119487089744
2023-02-19,1.00624838965379,0.0299319220047486,0.948430704331341,0.957526111976714,0.985901107786225,1.00595161966735,1.02627216125884,1.05598298019499,1.0657525754988
2023-02-20,0.986179893775283,0.0296917809613071,0.928836358246891,0.937854743255348,0.965993983684979,0.985881924311149,1.0060409862133,1.03552144881506,1.04521674581913
2023-02-21,0.97534265594207,0.0295536227693946,0.918271401696414,0.927245673999342,0.955249679247221,0.975044173121139,0.99511025546196,1.0244577935791,1.03411014378415
2023-02-22,0.975264477759502,0.0296466763597406,0.918016304063185,0.927017739336531,0.955107730291852,0.974964088380338,0.995093769752272,1.02453587537517,1.03421971961163
2023-02-23,0.960560820830875,0.029528985624314,0.903549601729075,0.912511486616956,0.940482328370737,0.960258250316968,0.98030948031705,1.0096422544256,1.01929150269691
2023-02-24,0.974172522248615,0.0298769248306732,0.916487471142167,0.925555768933919,0.95385782195963,0.973867107192636,0.994154288685325,1.0238310779479,1.03359320132203
2023-02-25,0.963597663820899,0.0298488674878187,0.905975572269263,0.915031893927964,0.943300443403582,0.963289477031355,0.983558929061389,1.01321469087205,1.02297113426585
2023-02-26,0.941359310951716,0.0296329375587524,0.884168321427308,0.893153515915117,0.921206332625273,0.941048391980332,0.96117335599435,0.99062568307535,1.00031720524412
2023-02-27,0.91176550635912,0.029363503201555,0.855114946414025,0.864010405125511,0.891792059987916,0.911450307512911,0.931395354323203,0.960595784037883,0.97020729189565
2023-02-28,0.89697382806292,0.0294261710818418,0.840219306816542,0.849127084632327,0.876954683098,0.89665206308262,0.91664221719857,0.945918145935802,0.955556888306896
2023-03-01,0.929645339179664,0.0303513550011891,0.871101820035311,0.880291470537753,0.908997606394332,0.929315053173137,0.949933027281897,0.980125848326851,0.990065821198016
2023-03-02,0.914347317096027,0.0304416806213981,0.855648388726507,0.864857986627764,0.893634728846856,0.914009504171481,0.934691655940811,0.964988963437469,0.974965981585206
2023-03-03,0.907678741454529,0.0306472807121882,0.848597204756686,0.857863561807951,0.886823758642792,0.907333835159806,0.928157742669345,0.958670433408512,0.968720323962149
2023-03-04,0.889622434216929,0.0307101893497442,0.830441880277814,0.839718508615478,0.868720620416638,0.889269082403632,0.910139060448657,0.940731681016992,0.950811027148894
2023-03-05,0.863208271122173,0.0306696092938473,0.804135601969992,0.813388308379029,0.842328720164054,0.862845070039245,0.883691898518747,0.914267152440982,0.924344949165528
2023-03-06,0.887197534407254,0.0316218967939102,0.826294083319244,0.835832742824681,0.865669060043937,0.886821868708882,0.908316497675834,0.939843762783928,0.95023582842204
2023-03-07,0.949643535570594,0.0332612308205871,0.885563046574342,0.895603945243425,0.927002540149662,0.949255239340215,0.97186125098761,1.00500764651835,1.01593064583191
2023-03-08,0.934540078260952,0.0333304791979941,0.870346639328298,0.880400403512777,0.911848254905612,0.934143863020341,0.956799989595993,0.990031286551206,1.00098513955431
2023-03-09,0.945454562804668,0.0337842675588903,0.880389353412325,0.890579129098443,0.922453395860422,0.945052184811023,0.968017099796445,1.00170255191265,1.01280641627131
2023-03-10,0.929282638187653,0.0337717103304934,0.864261320802467,0.874439569041455,0.906286470603705,0.928873563106342,0.951832875823967,0.985521107552558,0.996628656740529
2023-03-11,0.943042859356695,0.0343171334158717,0.876973011874369,0.887315020084592,0.919675011844935,0.942626627589636,0.965956975504135,1.00019051111766,1.01147807807842
2023-03-12,0.940541005232373,0.0345711614998112,0.873994253681007,0.884408039198518,0.916997990379129,0.940117465494506,0.963622322645649,0.99811871225117,1.00949465710657
2023-03-13,0.956905226490311,0.0351489198702655,0.88924549920844,0.899833649884937,0.932968907783205,0.956474899046588,0.980372448510833,1.01544469768367,1.0270104274657
2023-03-14,0.976922951769921,0.035763777216879,0.908075427909034,0.918850457111432,0.952568677989052,0.976486565895073,1.00080152451274,1.03648400692635,1.04825037858566
2023-03-15,0.938170056601731,0.0352048473603072,0.870429467419501,0.881023947684965,0.914190834266519,0.937729739200088,0.961669292940692,0.996818137418834,1.00841288875206
2023-03-16,0.936846603238982,0.0354053446059339,0.868729294616272,0.879380551292051,0.912729185638561,0.936400627603948,0.96047786708534,0.995833928111912,1.00749830888654
2023-03-17,0.910100642851746,0.0352085486864477,0.842392185892997,0.852972379247033,0.8861118547626,0.909646652073663,0.933594540756099,0.968777520484343,0.980389043177258
2023-03-18,0.945143795627465,0.0362669299890534,0.875389045558538,0.886291579638579,0.920435860364606,0.944679959545322,0.969346108161987,1.00557820889384,1.0175344388648
2023-03-19,0.972168441734438,0.037140221013367,0.900728025651231,0.911895442974006,0.946866627812951,0.971695520722262,0.996954729385967,1.03405462738712,1.04629637937231
2023-03-20,0.92528652451932,0.0364285111410282,0.855255906858091,0.866193323000037,0.900462250264415,0.924808505214154,0.949589716022098,0.986010304548744,0.998033633268849
2023-03-21,0.873996229880795,0.0356758931392073,0.805462122343122,0.816154102654489,0.849675946615957,0.873510856466169,0.897787415225256,0.933494022324073,0.945288616428882
2023-03-22,0.856279843291497,0.0358290742497521,0.787486710901847,0.79821079572388,0.831848848638395,0.855780166580321,0.880166149314496,0.916053347033871,0.927912534394327
2023-03-23,0.853067197603886,0.0364357973977368,0.78313956565777,0.794033335653503,0.828217072245981,0.852548510946569,0.877351912911403,0.913870361571107,0.925942415088283
