Date,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
2022-02-21,1.28269321238124,0.0980023193997898,1.09779949644154,1.12586148184029,1.2153020547769,1.28019816913962,1.34736483097808,1.44803601005168,1.48176500499872
2022-02-22,1.30502476675732,0.0960905380781526,1.12347899805566,1.15109328488351,1.23899167237136,1.30266710545966,1.36848803994005,1.46699866246217,1.49996801035029
2022-02-23,1.31166702642013,0.0933123446312201,1.13514447822334,1.16204742227863,1.24758114427538,1.30945493618021,1.37334173739935,1.4688324607777,1.50075989551943
2022-02-24,1.30863373729832,0.0901467537573797,1.13790251787261,1.16396892004445,1.24675533108767,1.3065643658001,1.36825651845438,1.46035753439327,1.49112431785227
2022-02-25,1.3000553331201,0.0868873523327706,1.13532427189544,1.16051504489229,1.24044363684043,1.29812018204054,1.35755769135066,1.44619674286208,1.47578307658406
2022-02-26,1.28859645424345,0.083699730792765,1.12975644282542,1.15408202466862,1.23119772847459,1.28678469213108,1.34402032585284,1.4292910971445,1.45773201056225
2022-02-27,1.27590128258198,0.0806687459339221,1.12267820242552,1.14617521001612,1.22060423962634,1.27420159444524,1.32934562436464,1.41142525936561,1.43878306163492
2022-02-28,1.22799973537984,0.0767469244132919,1.0821717695037,1.10454737959559,1.1754003058088,1.22640127544691,1.27885680119833,1.35690468743126,1.38291116825114
2022-03-01,1.19024875480105,0.0735510031452078,1.05044337973362,1.07190661198013,1.13984828370388,1.18873407865086,1.23899818528041,1.31375769199005,1.33866149360264
2022-03-02,1.16434952402789,0.0711591978753733,1.0290436883388,1.04982710477643,1.11559607578944,1.16290021433569,1.211523179848,1.2838157604172,1.30789127793218
2022-03-03,1.14610223499258,0.06929019633647,1.01430613473795,1.03456077508762,1.09863689258775,1.14470617279687,1.19204582351982,1.26240587470105,1.28583167467334
2022-03-04,1.13293014928709,0.0677722446984434,1.00397958282156,1.02380670174419,1.08651183677603,1.13157905043223,1.17787571677759,1.24666239802917,1.26955855149351
2022-03-05,1.12319150755215,0.0664964201222292,0.996628775472053,1.01609805025134,1.07765387922912,1.12187951570776,1.16729901637922,1.23476036445765,1.25720985046204
2022-03-06,1.11581157012896,0.0653916912452752,0.991313637478764,1.01047415323573,1.07103701375911,1.11453441246327,1.1591939752207,1.22550556046093,1.24756716910817
2022-03-07,1.03479170546794,0.0621883546228178,0.916482299052485,0.934669353782775,0.992195015024408,1.03354618503695,1.07603073613389,1.13916271521768,1.1601789783312
